repeat,layer,AUROC,Accuracy,F1
2,4,0.4594444444444445,0.48500000000000004,0.4988937281946204
2,5,0.4835555555555556,0.49833333333333335,0.5081079587324981
2,6,0.46111111111111114,0.4766666666666667,0.486956971483308
2,7,0.4610555555555556,0.48166666666666663,0.4914993279371164
2,8,0.45500000000000007,0.46499999999999997,0.4658395250266965
2,9,0.45055555555555554,0.4616666666666666,0.4629533036335035
2,10,0.46338888888888896,0.4833333333333334,0.4933552738522307
2,11,0.4410000000000001,0.4583333333333333,0.4731161156842444
2,12,0.48550000000000004,0.4766666666666667,0.48310795916895855
2,13,0.47938888888888886,0.4866666666666667,0.4814752334202181
2,14,0.4608333333333333,0.49499999999999994,0.49622184212102666
2,15,0.4411666666666667,0.46499999999999997,0.47325725638249877
2,16,0.4609444444444445,0.49000000000000005,0.4975508465328666
2,17,0.4860555555555555,0.4966666666666667,0.5034384478930415
2,18,0.4711666666666667,0.465,0.4696211706887774
2,19,0.4764444444444444,0.495,0.503102880261501
2,20,0.48883333333333334,0.49833333333333324,0.5043169486717785
2,21,0.4607222222222222,0.45999999999999996,0.46685523636467063
2,22,0.4940555555555556,0.5033333333333333,0.5006364453363534
2,23,0.454611111111111,0.46333333333333326,0.4693387869449503
2,24,0.4717777777777778,0.4633333333333334,0.4697425420668083
2,25,0.4847777777777777,0.47833333333333333,0.4715752442470789
2,26,0.45833333333333337,0.45833333333333337,0.45842790054846416
2,27,0.4448888888888889,0.45,0.44009328345303783
2,28,0.4722777777777778,0.49000000000000005,0.47712197945658275
3,0,0.5,0.5,0.6666666666666666
3,1,0.4959444444444444,0.5,0.5029134818040106
3,2,0.48166666666666663,0.4950000000000001,0.4840141952484168
3,3,0.429,0.465,0.46926411861115935
3,4,0.4485,0.46333333333333326,0.45105118030401226
3,5,0.45444444444444443,0.4883333333333333,0.4873290380224125
3,6,0.4565555555555556,0.45666666666666667,0.44694007517536927
3,7,0.4461666666666667,0.45999999999999996,0.44989700320420206
3,8,0.44188888888888894,0.44833333333333336,0.4349971975887554
3,9,0.4645,0.47833333333333333,0.4840823160151174
3,10,0.451611111111111,0.4666666666666666,0.4653733567360779
3,11,0.46661111111111103,0.48,0.4641072726526758
3,12,0.47666666666666674,0.48166666666666663,0.46590921641527483
3,13,0.4608888888888888,0.48,0.4790032865782122
3,14,0.46944444444444444,0.4716666666666667,0.4659350508781932
3,15,0.4761666666666667,0.4716666666666667,0.48046933593907737
3,16,0.48200000000000004,0.48666666666666664,0.485896636915742
3,17,0.4848888888888888,0.4866666666666667,0.49493522400386986
3,18,0.483,0.465,0.45352594748990543
3,19,0.49411111111111117,0.48166666666666663,0.47249277484875574
3,20,0.49755555555555553,0.5133333333333333,0.5084971938691412
3,21,0.47472222222222216,0.47833333333333333,0.48598534643635255
3,22,0.49333333333333335,0.48666666666666664,0.49337540942806096
3,23,0.4843333333333334,0.485,0.4852879305123608
3,24,0.47400000000000003,0.48166666666666674,0.4819939122801654
3,25,0.48650000000000004,0.5000000000000001,0.4893345838654449
3,26,0.5095,0.5216666666666667,0.5114574732129592
3,27,0.5191111111111112,0.51,0.5113798653739041
3,28,0.5255,0.51,0.499845007778038
4,0,0.5,0.5,0.6666666666666666
4,1,0.5224444444444445,0.515,0.5110375036157888
4,2,0.5119999999999999,0.5116666666666667,0.5046166339654297
4,3,0.5075000000000001,0.5016666666666667,0.504260988400685
4,4,0.5027222222222223,0.5066666666666666,0.4984077841662981
4,5,0.5369999999999999,0.5266666666666666,0.5216379947388777
4,6,0.5294444444444445,0.5033333333333333,0.5043957944208413
4,7,0.5132222222222222,0.5083333333333333,0.5014570742216545
4,8,0.5178888888888888,0.5183333333333333,0.5102421093145688
4,9,0.5115000000000001,0.5166666666666667,0.5164696752216583
4,10,0.5375555555555556,0.5316666666666666,0.5320202580301711
4,11,0.5280555555555556,0.5349999999999999,0.5311475610929229
4,12,0.5341666666666666,0.5333333333333334,0.5367582448637631
4,13,0.5290555555555556,0.5333333333333334,0.5421009934028256
4,14,0.4831666666666667,0.4983333333333334,0.4967899297821223
4,15,0.4703333333333333,0.48,0.4737275284268569
4,16,0.4905555555555556,0.49333333333333335,0.496775956284153
4,17,0.458,0.47333333333333333,0.4758352534562212
4,18,0.45922222222222225,0.47000000000000003,0.474098539917002
4,19,0.43905555555555553,0.4600000000000001,0.4666608482052572
4,20,0.4856111111111111,0.5033333333333333,0.4883740036944958
4,21,0.5086666666666667,0.49333333333333335,0.5057589938680709
4,22,0.4852777777777778,0.4866666666666667,0.5010844840490298
4,23,0.49749999999999994,0.5016666666666667,0.49860773291136284
4,24,0.5292222222222223,0.5199999999999999,0.5277623674260842
4,25,0.5380555555555555,0.5316666666666666,0.5345881315278039
4,26,0.5402777777777777,0.5416666666666667,0.5458046526876167
4,27,0.5092777777777778,0.5016666666666667,0.5110509456144026
4,28,0.5337222222222222,0.5416666666666667,0.5466654921199606
5,0,0.5,0.5,0.6666666666666666
5,1,0.49311111111111117,0.4833333333333334,0.48288558149012123
5,2,0.45844444444444443,0.4600000000000001,0.4689886883715236
5,3,0.47538888888888886,0.4716666666666667,0.4617806121680935
5,4,0.49272222222222223,0.49000000000000005,0.48847851562010014
5,5,0.486888888888889,0.4833333333333334,0.47784815127909247
5,6,0.4652222222222222,0.47833333333333333,0.475107540454359
5,7,0.46144444444444443,0.4616666666666666,0.4536759444176634
5,8,0.4940555555555555,0.485,0.48074189137180434
5,9,0.4822222222222222,0.4666666666666667,0.4622410178309352
5,10,0.49016666666666664,0.4716666666666667,0.4672762426267398
5,11,0.45894444444444443,0.4716666666666667,0.4755992517205227
5,12,0.4522777777777778,0.4633333333333334,0.4524050011331873
5,13,0.47638888888888886,0.45666666666666667,0.4467361114651391
5,14,0.4772222222222222,0.4766666666666667,0.47478290464829154
5,15,0.4585,0.4883333333333333,0.4952131595317272
5,16,0.4640555555555556,0.485,0.47730150593075493
5,17,0.4755,0.4766666666666667,0.4672806279553308
5,18,0.4997222222222222,0.4966666666666667,0.48579947888773234
5,19,0.5301666666666667,0.5316666666666667,0.521234386508864
5,20,0.5219444444444445,0.5083333333333333,0.5155133258990986
5,21,0.5530555555555555,0.5250000000000001,0.5202944967227793
5,22,0.5462222222222222,0.5383333333333333,0.5458012972496953
5,23,0.5112222222222222,0.505,0.4953496352655854
5,24,0.5473888888888889,0.5316666666666667,0.5106832709046347
5,25,0.5279999999999999,0.5183333333333333,0.5077314192034934
5,26,0.5216111111111111,0.5066666666666666,0.4871406359414692
5,27,0.5467777777777778,0.5333333333333334,0.5159468835606768
5,28,0.5446111111111112,0.53,0.5028737926842369
6,0,0.5,0.5,0.6666666666666666
6,1,0.5088333333333334,0.51,0.5133266490253627
6,2,0.4992222222222223,0.5066666666666666,0.5048038728454853
6,3,0.49000000000000005,0.49000000000000005,0.48795718108831404
6,4,0.4963333333333334,0.51,0.5098048309178743
6,5,0.5258333333333333,0.5116666666666666,0.5217042962436319
6,6,0.5208333333333334,0.5216666666666667,0.5231422390192153
6,7,0.5262777777777778,0.5233333333333333,0.526010248710139
6,8,0.5127777777777778,0.51,0.5161119484521641
6,9,0.5046666666666667,0.5,0.48967224796654907
6,10,0.5089444444444444,0.5333333333333334,0.5277061221170118
6,11,0.5097222222222222,0.4966666666666667,0.49256881031371236
6,12,0.5406111111111112,0.5399999999999999,0.5355638948141517
6,13,0.5307777777777777,0.5349999999999999,0.5247580480682869
6,14,0.5227222222222222,0.53,0.5229032878136786
6,15,0.5396111111111112,0.5399999999999999,0.5341473353518338
6,16,0.5007222222222223,0.5266666666666666,0.5252910157641473
6,17,0.5174444444444444,0.51,0.505854991313363
6,18,0.4963333333333334,0.47833333333333333,0.4664993698486521
6,19,0.48777777777777775,0.4883333333333333,0.47292065420244966
6,20,0.47861111111111104,0.4683333333333334,0.4754835108654943
6,21,0.49977777777777777,0.485,0.4729429458866175
6,22,0.4993888888888889,0.49333333333333335,0.496775095772395
6,23,0.523611111111111,0.5066666666666666,0.48723200682071155
6,24,0.5255,0.5216666666666666,0.5113282808237987
6,25,0.5043333333333333,0.5016666666666667,0.4950619855892452
6,26,0.49061111111111105,0.505,0.49388164658027234
6,27,0.505,0.4866666666666667,0.4672898719594484
6,28,0.49511111111111106,0.48166666666666663,0.4539265089278631
7,0,0.5,0.5,0.6666666666666666
7,1,0.5482222222222222,0.5333333333333334,0.5363257916707125
7,2,0.5664444444444445,0.5666666666666667,0.5677630293570385
7,3,0.5480555555555555,0.5233333333333333,0.5159794598888953
7,4,0.5383333333333333,0.5283333333333333,0.5190300035853033
7,5,0.528888888888889,0.5116666666666667,0.5049411368661415
7,6,0.510611111111111,0.51,0.5106583068543139
7,7,0.48711111111111105,0.485,0.4833988737892458
7,8,0.4915555555555556,0.49333333333333335,0.48319270325098945
7,9,0.4920555555555556,0.5083333333333334,0.5056750147409012
7,10,0.47050000000000003,0.495,0.49162857290074974
7,11,0.4952222222222222,0.5216666666666667,0.523129324980973
7,12,0.5157777777777778,0.51,0.5162871774242845
7,13,0.5287777777777778,0.52,0.5133434479171182
7,14,0.5280000000000001,0.5133333333333333,0.5035802266523303
7,15,0.5247222222222223,0.5016666666666667,0.4970940932247558
7,16,0.5181111111111111,0.5266666666666666,0.5154745103098861
7,17,0.5203333333333333,0.5349999999999999,0.5188561978612993
7,18,0.5286666666666667,0.5316666666666666,0.5157001742126678
7,19,0.5262777777777778,0.52,0.5163466309272959
7,20,0.5675000000000001,0.5599999999999999,0.5624897103039925
7,21,0.5347777777777778,0.5283333333333334,0.5299564939040062
7,22,0.5322222222222223,0.5066666666666666,0.5041957321212323
7,23,0.5428888888888889,0.5533333333333333,0.5566681909986161
7,24,0.5653333333333334,0.5449999999999999,0.5534099418552334
7,25,0.5792222222222222,0.5783333333333334,0.5883729208015097
7,26,0.5354444444444445,0.5366666666666667,0.5485968278607631
7,27,0.5342777777777779,0.5133333333333333,0.5271581755087894
7,28,0.5348888888888889,0.51,0.51532344385424
8,0,0.5,0.5,0.6666666666666666
8,1,0.5562777777777776,0.5533333333333333,0.550159482281736
8,2,0.5306111111111111,0.54,0.5294921986226333
8,3,0.5492777777777779,0.5433333333333333,0.537065409829359
8,4,0.5429999999999999,0.5283333333333333,0.5201373477001916
8,5,0.5488333333333334,0.5266666666666666,0.512906487791035
8,6,0.5518333333333333,0.5383333333333333,0.5302730403091416
8,7,0.5477777777777778,0.5416666666666667,0.5395444629785504
8,8,0.5535555555555556,0.5416666666666667,0.5365365214191009
8,9,0.5581666666666667,0.5383333333333333,0.5322903843570768
8,10,0.5693333333333335,0.5549999999999999,0.5477618300963172
8,11,0.5671666666666666,0.5599999999999999,0.5588367959822769
8,12,0.5375555555555556,0.54,0.5394819801069455
8,13,0.5142222222222222,0.53,0.5196019294823371
8,14,0.47877777777777786,0.4916666666666667,0.48493374076903495
8,15,0.48694444444444446,0.48,0.4739230266335209
8,16,0.48977777777777776,0.48500000000000004,0.4878676803330618
8,17,0.509,0.49333333333333335,0.4873064365964974
8,18,0.513888888888889,0.5133333333333333,0.5077103906334492
8,19,0.505,0.52,0.5287121741861532
8,20,0.4802222222222222,0.4916666666666667,0.49753037089429564
8,21,0.5095000000000001,0.5,0.5005706844911154
8,22,0.5312777777777777,0.5083333333333333,0.5140782946522078
8,23,0.5147222222222222,0.5266666666666666,0.5318720069082274
8,24,0.4805555555555556,0.4833333333333333,0.48307362350099237
8,25,0.49027777777777776,0.505,0.49955197707491283
8,26,0.5447777777777778,0.5333333333333332,0.5311658239296844
8,27,0.5138888888888888,0.5,0.5123434964583522
8,28,0.5399444444444444,0.5183333333333333,0.5157175786800042
9,0,0.5,0.5,0.6666666666666666
9,1,0.43455555555555564,0.44333333333333336,0.44637653560100576
9,2,0.43644444444444447,0.45999999999999996,0.4543510119890094
9,3,0.44250000000000006,0.4633333333333334,0.4678536008831743
9,4,0.4190555555555555,0.4216666666666666,0.42105369643317114
9,5,0.3994444444444445,0.41833333333333333,0.42748840504248375
9,6,0.42777777777777776,0.43166666666666664,0.4413034837656783
9,7,0.4522777777777778,0.44833333333333336,0.4668132979315879
9,8,0.46294444444444444,0.48166666666666674,0.4929546317980744
9,9,0.4644444444444445,0.4766666666666667,0.4793439146080698
9,10,0.4572222222222222,0.4766666666666667,0.47777589672124376
9,11,0.46744444444444444,0.48166666666666663,0.48913555180062324
9,12,0.4453333333333333,0.4683333333333334,0.4694396662727744
9,13,0.453,0.45833333333333337,0.46115555260875096
9,14,0.461,0.45,0.464714207761722
9,15,0.4291111111111111,0.4499999999999999,0.4575965596495008
9,16,0.46544444444444444,0.46833333333333327,0.47547456185596887
9,17,0.49094444444444446,0.5016666666666667,0.5007783684425526
9,18,0.4973333333333333,0.5,0.49778977920798767
9,19,0.5021111111111111,0.5033333333333333,0.507783754915532
9,20,0.4915,0.49333333333333335,0.4952749505795932
9,21,0.44272222222222224,0.45,0.4583504492161737
9,22,0.44644444444444453,0.47333333333333333,0.47644281110596465
9,23,0.46261111111111114,0.47000000000000003,0.4778824135445581
9,24,0.4692777777777778,0.48,0.480847075752454
9,25,0.4498888888888889,0.45666666666666667,0.44252471659441994
9,26,0.4813888888888889,0.485,0.4868731054704664
9,27,0.49788888888888894,0.49833333333333335,0.5083179026875477
9,28,0.47461111111111115,0.4666666666666667,0.4776477391826674
