repeat,layer,AUROC,Accuracy,F1
7,19,0.5106111111111111,0.5266666666666666,0.5196858410309676
7,20,0.49355555555555564,0.5066666666666666,0.5003631039192536
7,21,0.5014444444444444,0.5066666666666666,0.5159089430894309
7,22,0.5060555555555555,0.4883333333333334,0.48358014791645443
7,23,0.5075555555555555,0.515,0.5067359469460573
7,24,0.49283333333333335,0.51,0.5121854066695203
8,0,0.5,0.5,0.6666666666666666
8,1,0.558,0.5516666666666667,0.5611360663326181
8,2,0.5553888888888888,0.5516666666666666,0.5396186433419328
8,3,0.5382222222222222,0.5316666666666667,0.519735481340313
8,4,0.5358888888888889,0.5416666666666666,0.5392794137857839
8,5,0.5422777777777777,0.5466666666666666,0.542829784363653
8,6,0.5589444444444445,0.5316666666666666,0.5289375324563337
8,7,0.5601666666666667,0.5516666666666667,0.5504064632112275
8,8,0.5603888888888889,0.5583333333333333,0.5613366479827744
8,9,0.5730555555555557,0.5533333333333333,0.5514967440859058
8,10,0.5443333333333333,0.5183333333333333,0.5206666589747435
8,11,0.5473888888888888,0.5466666666666666,0.5405734007732295
8,12,0.5300555555555555,0.5266666666666667,0.5106685916542474
8,13,0.537,0.5366666666666667,0.519343525860325
8,14,0.547611111111111,0.5483333333333333,0.5387278434315632
8,15,0.5291111111111111,0.5033333333333333,0.4991207623467976
8,16,0.5232777777777777,0.5116666666666666,0.5036052226809608
8,17,0.511388888888889,0.5016666666666667,0.49711186609301483
8,18,0.5171111111111111,0.5050000000000001,0.49832683467984457
8,19,0.5279444444444444,0.5366666666666667,0.5284708956996911
8,20,0.5278333333333334,0.52,0.5179405579463816
8,21,0.5382222222222222,0.5349999999999999,0.5414864653625774
8,22,0.5158333333333334,0.5133333333333333,0.5111847936857362
8,23,0.5098333333333332,0.52,0.5173891528281305
8,24,0.4955,0.49499999999999994,0.4988204478405958
9,0,0.5,0.5,0.6666666666666666
9,1,0.4791666666666667,0.4916666666666667,0.49153469256146687
9,2,0.4596111111111111,0.465,0.46105864142332953
9,3,0.47744444444444445,0.49833333333333324,0.505156689905077
9,4,0.45438888888888884,0.45999999999999996,0.46114697109404046
9,5,0.4478888888888889,0.44833333333333336,0.450710036727114
9,6,0.45666666666666667,0.45,0.44614020667512905
9,7,0.4860555555555556,0.48,0.47792712959724126
9,8,0.47300000000000003,0.485,0.4910338472396833
9,9,0.4913888888888889,0.49333333333333335,0.5062684222813653
9,10,0.47111111111111115,0.49333333333333335,0.48483800786369596
9,11,0.4889444444444445,0.49333333333333335,0.4883635129295122
9,12,0.46438888888888885,0.4716666666666667,0.4572153794555172
9,13,0.46511111111111114,0.485,0.48091830702582516
9,14,0.4717777777777778,0.49333333333333335,0.4751416850565263
9,15,0.4818888888888889,0.47333333333333333,0.46855552701287595
9,16,0.48216666666666674,0.48666666666666664,0.4818302843221508
9,17,0.4746666666666667,0.48166666666666663,0.474586197743215
9,18,0.49755555555555553,0.4883333333333334,0.4977715299083876
9,19,0.4953888888888889,0.5083333333333333,0.4985540551749019
9,20,0.5349444444444444,0.5316666666666666,0.5336866019236359
9,21,0.46883333333333344,0.4616666666666666,0.45851675462045005
9,22,0.48372222222222216,0.4966666666666667,0.5019386727688786
9,23,0.5072777777777777,0.5183333333333333,0.5247684921131324
9,24,0.49861111111111106,0.5066666666666666,0.5147510644090671
